MSNDATE,AIRCRAFT_TYPE,FULL_NAME,TOTAL_TONS,Count of WWII_ID
1941-08-02 00:00:00,Medium Bomber,Vickers Wellington,154,51
1945-03-22 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,865,51
1943-06-11 00:00:00,Heavy Bomber,B-17 Flying Fortress,646,50
1945-02-26 00:00:00,Heavy Bomber,B-17 Flying Fortress,2131,50
1944-04-22 00:00:00,Medium Bomber,Martin B-26 Marauder,2116,50
1943-05-14 00:00:00,Heavy Bomber,B-17 Flying Fortress,575,49
1943-06-13 00:00:00,Heavy Bomber,B-17 Flying Fortress,635,49
1944-02-25 00:00:00,Heavy Bomber,B-17 Flying Fortress,1860,49
1944-07-11 00:00:00,Heavy Bomber,B-17 Flying Fortress,1345,49
1944-08-27 00:00:00,Heavy Bomber,B-17 Flying Fortress,1500,49
1944-10-16 00:00:00,Heavy Bomber,B-24 Liberator,2013,49
1945-02-09 00:00:00,Heavy Bomber,B-24 Liberator,969,49
1944-07-12 00:00:00,Medium Bomber,Martin B-26 Marauder,1166,49
1944-08-20 00:00:00,Medium Bomber,Martin B-26 Marauder,632,49
1945-04-15 00:00:00,Medium Bomber,Martin B-26 Marauder,968,49
1941-10-10 00:00:00,Medium Bomber,Vickers Wellington,189,49
1943-08-24 00:00:00,Heavy Bomber,B-17 Flying Fortress,1236,48
1944-06-29 00:00:00,Heavy Bomber,B-17 Flying Fortress,823,48
1944-06-07 00:00:00,Heavy Bomber,B-24 Liberator,1797,48
1944-06-21 00:00:00,Heavy Bomber,B-24 Liberator,1008,48
1944-07-02 00:00:00,Heavy Bomber,B-24 Liberator,1046,48
1944-09-10 00:00:00,Heavy Bomber,B-24 Liberator,2049,48
1945-01-08 00:00:00,Heavy Bomber,B-24 Liberator,857,48
1945-02-23 00:00:00,Heavy Bomber,B-24 Liberator,1757,48
1944-12-09 00:00:00,Medium Bomber,Martin B-26 Marauder,1214,48
1941-02-14 00:00:00,Medium Bomber,Vickers Wellington,86,48
1943-04-17 00:00:00,Heavy Bomber,B-17 Flying Fortress,816,47
1944-02-20 00:00:00,Heavy Bomber,B-17 Flying Fortress,1919,47
1944-03-08 00:00:00,Heavy Bomber,B-17 Flying Fortress,1289,47
1944-05-13 00:00:00,Heavy Bomber,B-24 Liberator,1593,47
1944-05-23 00:00:00,Heavy Bomber,B-24 Liberator,3484,47
1944-07-05 00:00:00,Heavy Bomber,B-24 Liberator,1618,47
1944-07-12 00:00:00,Heavy Bomber,B-24 Liberator,2162,47
1944-10-25 00:00:00,Heavy Bomber,B-24 Liberator,2445,47
1944-12-06 00:00:00,Heavy Bomber,B-24 Liberator,1038,47
1944-06-07 00:00:00,Medium Bomber,Martin B-26 Marauder,1757,47
1944-08-13 00:00:00,Medium Bomber,Martin B-26 Marauder,1758,47
1944-08-14 00:00:00,Medium Bomber,Martin B-26 Marauder,1333,47
1945-03-19 00:00:00,Medium Bomber,Martin B-26 Marauder,1568,47
1941-07-13 00:00:00,Medium Bomber,Vickers Wellington,73,47
1943-08-15 00:00:00,Heavy Bomber,B-17 Flying Fortress,1133,46
1944-05-07 00:00:00,Heavy Bomber,B-17 Flying Fortress,1462,46
1944-07-16 00:00:00,Heavy Bomber,B-24 Liberator,2652,46
1944-09-22 00:00:00,Heavy Bomber,B-24 Liberator,2577,46
1944-11-26 00:00:00,Heavy Bomber,B-24 Liberator,1210,46
1944-12-04 00:00:00,Heavy Bomber,B-24 Liberator,833,46
1944-12-30 00:00:00,Heavy Bomber,B-24 Liberator,1014,46
1945-01-05 00:00:00,Heavy Bomber,B-24 Liberator,599,46
1945-03-15 00:00:00,Medium Bomber,Martin B-26 Marauder,1023,46
1945-04-17 00:00:00,Medium Bomber,Martin B-26 Marauder,2331,46
1941-07-14 00:00:00,Medium Bomber,Vickers Wellington,149,46
1941-07-16 00:00:00,Medium Bomber,Vickers Wellington,69,46
1945-04-24 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,326,46
1945-04-25 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,810,46
1944-03-09 00:00:00,Heavy Bomber,B-17 Flying Fortress,1415,45
1944-04-25 00:00:00,Heavy Bomber,B-17 Flying Fortress,2037,45
1944-04-30 00:00:00,Heavy Bomber,B-17 Flying Fortress,1737,45
1944-06-08 00:00:00,Heavy Bomber,B-17 Flying Fortress,1330,45
1944-12-16 00:00:00,Heavy Bomber,B-17 Flying Fortress,1085,45
1945-04-18 00:00:00,Heavy Bomber,B-17 Flying Fortress,1654,45
1944-04-19 00:00:00,Heavy Bomber,B-24 Liberator,1539,45
1945-01-29 00:00:00,Heavy Bomber,B-24 Liberator,936,45
1944-05-22 00:00:00,Medium Bomber,Martin B-26 Marauder,1240,45
1944-08-26 00:00:00,Medium Bomber,Martin B-26 Marauder,1713,45
1945-01-01 00:00:00,Medium Bomber,Martin B-26 Marauder,879,45
1945-01-22 00:00:00,Medium Bomber,Martin B-26 Marauder,852,45
1941-09-29 00:00:00,Medium Bomber,Vickers Wellington,130,45
1943-04-05 00:00:00,Heavy Bomber,B-17 Flying Fortress,567,44
1944-04-29 00:00:00,Heavy Bomber,B-17 Flying Fortress,1684,44
1944-12-25 00:00:00,Heavy Bomber,B-17 Flying Fortress,1305,44
1945-01-22 00:00:00,Heavy Bomber,B-17 Flying Fortress,902,44
1945-03-26 00:00:00,Heavy Bomber,B-17 Flying Fortress,2015,44
1945-04-19 00:00:00,Heavy Bomber,B-17 Flying Fortress,2411,44
1944-06-02 00:00:00,Heavy Bomber,B-24 Liberator,2319,44
1944-08-07 00:00:00,Heavy Bomber,B-24 Liberator,1829,44
1944-10-05 00:00:00,Heavy Bomber,B-24 Liberator,2061,44
1945-02-06 00:00:00,Heavy Bomber,B-24 Liberator,963,44
1945-02-21 00:00:00,Heavy Bomber,B-24 Liberator,1671,44
1940-08-17 00:00:00,Light / Medium Bomber,Bristol Blenheim,8,44
1945-02-13 00:00:00,Medium Bomber,Martin B-26 Marauder,1004,44
1945-02-23 00:00:00,Medium Bomber,Martin B-26 Marauder,1121,44
1941-08-16 00:00:00,Medium Bomber,Vickers Wellington,223,44
1941-08-28 00:00:00,Medium Bomber,Vickers Wellington,136,44
1944-11-11 00:00:00,Heavy Bomber,B-17 Flying Fortress,1330,43
1944-11-20 00:00:00,Heavy Bomber,B-17 Flying Fortress,966,43
1944-12-17 00:00:00,Heavy Bomber,B-24 Liberator,1348,43
1945-03-20 00:00:00,Heavy Bomber,B-24 Liberator,1293,43
1945-04-07 00:00:00,Heavy Bomber,B-24 Liberator,1821,43
1940-08-22 00:00:00,Light / Medium Bomber,Bristol Blenheim,7,43
1940-12-06 00:00:00,Light / Medium Bomber,Bristol Blenheim,9,43
1940-12-08 00:00:00,Light / Medium Bomber,Bristol Blenheim,7,43
1945-02-16 00:00:00,Medium Bomber,Martin B-26 Marauder,721,43
1945-02-19 00:00:00,Medium Bomber,Martin B-26 Marauder,902,43
1945-03-20 00:00:00,Medium Bomber,Martin B-26 Marauder,1155,43
1943-08-16 00:00:00,Heavy Bomber,B-17 Flying Fortress,1230,42
1943-11-16 00:00:00,Heavy Bomber,B-17 Flying Fortress,2016,42
1943-12-30 00:00:00,Heavy Bomber,B-17 Flying Fortress,1816,42
1943-12-31 00:00:00,Heavy Bomber,B-17 Flying Fortress,2456,42
1945-04-03 00:00:00,Heavy Bomber,B-17 Flying Fortress,2105,42
1944-02-22 00:00:00,Heavy Bomber,B-24 Liberator,1138,42
1944-07-04 00:00:00,Heavy Bomber,B-24 Liberator,1119,42
1944-09-13 00:00:00,Heavy Bomber,B-24 Liberator,2126,42
1944-09-28 00:00:00,Heavy Bomber,B-24 Liberator,1571,42
1945-02-27 00:00:00,Heavy Bomber,B-24 Liberator,1835,42
1940-11-14 00:00:00,Light / Medium Bomber,Bristol Blenheim,28,42
1944-08-15 00:00:00,Medium Bomber,B-25 Mitchell,1080,42
1941-08-29 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,93,42
1944-04-10 00:00:00,Medium Bomber,Martin B-26 Marauder,2487,42
1944-05-08 00:00:00,Medium Bomber,Martin B-26 Marauder,1720,42
1944-06-08 00:00:00,Medium Bomber,Martin B-26 Marauder,1006,42
1945-01-16 00:00:00,Medium Bomber,Martin B-26 Marauder,842,42
1945-03-16 00:00:00,Medium Bomber,Martin B-26 Marauder,1149,42
1945-04-18 00:00:00,Medium Bomber,Martin B-26 Marauder,1248,42
1941-05-08 00:00:00,Medium Bomber,Vickers Wellington,266,42
1941-10-31 00:00:00,Medium Bomber,Vickers Wellington,145,42
1943-05-29 00:00:00,Heavy Bomber,B-17 Flying Fortress,439,41
1943-06-29 00:00:00,Heavy Bomber,B-17 Flying Fortress,509,41
1943-07-17 00:00:00,Heavy Bomber,B-17 Flying Fortress,347,41
1943-12-22 00:00:00,Heavy Bomber,B-17 Flying Fortress,1477,41
1943-12-24 00:00:00,Heavy Bomber,B-17 Flying Fortress,1812,41
1944-05-19 00:00:00,Heavy Bomber,B-17 Flying Fortress,1062,41
1944-07-17 00:00:00,Heavy Bomber,B-17 Flying Fortress,1007,41
1944-09-21 00:00:00,Heavy Bomber,B-17 Flying Fortress,1230,41
1944-12-27 00:00:00,Heavy Bomber,B-24 Liberator,786,41
1945-04-25 00:00:00,Heavy Bomber,B-24 Liberator,1560,41
1940-08-24 00:00:00,Light / Medium Bomber,Bristol Blenheim,8,41
1944-05-20 00:00:00,Medium Bomber,Martin B-26 Marauder,1932,41
1944-05-28 00:00:00,Medium Bomber,Martin B-26 Marauder,1905,41
1944-06-14 00:00:00,Medium Bomber,Martin B-26 Marauder,1565,41
1944-12-25 00:00:00,Medium Bomber,Martin B-26 Marauder,1687,41
1945-03-08 00:00:00,Medium Bomber,Martin B-26 Marauder,768,41
1945-03-10 00:00:00,Medium Bomber,Martin B-26 Marauder,1055,41
1940-10-29 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,37,40
1943-09-09 00:00:00,Heavy Bomber,B-17 Flying Fortress,1680,40
1944-01-07 00:00:00,Heavy Bomber,B-17 Flying Fortress,1760,40
1944-05-11 00:00:00,Heavy Bomber,B-17 Flying Fortress,1609,40
1944-05-09 00:00:00,Heavy Bomber,B-24 Liberator,1974,40
1944-05-12 00:00:00,Heavy Bomber,B-24 Liberator,1004,40
1944-06-28 00:00:00,Heavy Bomber,B-24 Liberator,1842,40
1944-10-03 00:00:00,Heavy Bomber,B-24 Liberator,1904,40
1944-11-16 00:00:00,Heavy Bomber,B-24 Liberator,1834,40
1945-03-18 00:00:00,Heavy Bomber,B-24 Liberator,1217,40
1944-09-12 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,4651,40
1944-10-14 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,11487,40
1944-06-12 00:00:00,Medium Bomber,Martin B-26 Marauder,1618,40
1944-08-06 00:00:00,Medium Bomber,Martin B-26 Marauder,1476,40
1944-08-07 00:00:00,Medium Bomber,Martin B-26 Marauder,1162,40
1945-02-09 00:00:00,Medium Bomber,Martin B-26 Marauder,1030,40
1941-07-10 00:00:00,Medium Bomber,Vickers Wellington,97,40
1944-01-21 00:00:00,Heavy Bomber,B-17 Flying Fortress,2380,39
1944-03-06 00:00:00,Heavy Bomber,B-17 Flying Fortress,1804,39
1944-05-20 00:00:00,Heavy Bomber,B-17 Flying Fortress,1269,39
1945-04-20 00:00:00,Heavy Bomber,B-17 Flying Fortress,1445,39
1944-11-29 00:00:00,Heavy Bomber,B-24 Liberator,958,39
1942-06-25 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,880,39
1944-08-12 00:00:00,Medium Bomber,B-25 Mitchell,864,39
1944-07-16 00:00:00,Medium Bomber,Martin B-26 Marauder,1186,39
1940-11-13 00:00:00,Medium Bomber,Vickers Wellington,35,39
1941-08-14 00:00:00,Medium Bomber,Vickers Wellington,173,39
1941-09-15 00:00:00,Medium Bomber,Vickers Wellington,182,39
1945-03-24 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,935,39
1945-03-22 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,276,38
1941-08-14 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,115,38
1941-10-12 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,96,38
1944-11-01 00:00:00,Heavy Bomber,B-17 Flying Fortress,1046,38
1945-02-17 00:00:00,Heavy Bomber,B-17 Flying Fortress,1237,38
1944-05-25 00:00:00,Heavy Bomber,B-24 Liberator,1688,38
1944-09-11 00:00:00,Heavy Bomber,B-24 Liberator,1616,38
1944-11-11 00:00:00,Heavy Bomber,B-24 Liberator,772,38
1944-12-19 00:00:00,Heavy Bomber,B-24 Liberator,765,38
1945-02-28 00:00:00,Heavy Bomber,B-24 Liberator,1378,38
1940-08-26 00:00:00,Light / Medium Bomber,Bristol Blenheim,1,38
1940-11-08 00:00:00,Light / Medium Bomber,Bristol Blenheim,17,38
1941-06-12 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,103,38
1944-05-09 00:00:00,Medium Bomber,Martin B-26 Marauder,1881,38
1944-08-11 00:00:00,Medium Bomber,Martin B-26 Marauder,1188,38
1945-01-29 00:00:00,Medium Bomber,Martin B-26 Marauder,900,38
1945-04-20 00:00:00,Medium Bomber,Martin B-26 Marauder,1820,38
1941-06-26 00:00:00,Medium Bomber,Vickers Wellington,58,38
1941-06-27 00:00:00,Medium Bomber,Vickers Wellington,116,38
1945-03-23 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,1039,38
1943-05-19 00:00:00,Heavy Bomber,B-17 Flying Fortress,351,37
1944-01-11 00:00:00,Heavy Bomber,B-17 Flying Fortress,1534,37
1944-06-17 00:00:00,Heavy Bomber,B-17 Flying Fortress,644,37
1944-04-10 00:00:00,Heavy Bomber,B-24 Liberator,1609,37
1944-10-14 00:00:00,Heavy Bomber,B-24 Liberator,1597,37
1945-01-15 00:00:00,Heavy Bomber,B-24 Liberator,857,37
1945-03-09 00:00:00,Heavy Bomber,B-24 Liberator,1218,37
1944-05-12 00:00:00,Medium Bomber,Martin B-26 Marauder,1710,37
1944-06-13 00:00:00,Medium Bomber,Martin B-26 Marauder,1208,37
1944-06-17 00:00:00,Medium Bomber,Martin B-26 Marauder,1312,37
1944-09-29 00:00:00,Medium Bomber,Martin B-26 Marauder,1440,37
1941-06-11 00:00:00,Medium Bomber,Vickers Wellington,195,37
1941-07-03 00:00:00,Medium Bomber,Vickers Wellington,146,37
1941-10-14 00:00:00,Medium Bomber,Vickers Wellington,66,37
1945-04-02 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,24,36
1943-06-26 00:00:00,Heavy Bomber,B-17 Flying Fortress,304,36
1943-09-03 00:00:00,Heavy Bomber,B-17 Flying Fortress,1654,36
1944-02-04 00:00:00,Heavy Bomber,B-17 Flying Fortress,2136,36
1944-11-08 00:00:00,Heavy Bomber,B-17 Flying Fortress,974,36
1944-10-06 00:00:00,Heavy Bomber,B-24 Liberator,1872,36
1944-11-01 00:00:00,Heavy Bomber,B-24 Liberator,1304,36
1945-01-13 00:00:00,Heavy Bomber,B-24 Liberator,704,36
1945-02-24 00:00:00,Heavy Bomber,B-24 Liberator,855,36
1945-03-03 00:00:00,Heavy Bomber,B-24 Liberator,1207,36
1940-11-10 00:00:00,Light / Medium Bomber,Bristol Blenheim,19,36
1944-08-14 00:00:00,Medium Bomber,B-25 Mitchell,864,36
1944-05-07 00:00:00,Medium Bomber,Martin B-26 Marauder,1365,36
1944-06-15 00:00:00,Medium Bomber,Martin B-26 Marauder,1452,36
1944-07-23 00:00:00,Medium Bomber,Martin B-26 Marauder,862,36
1944-07-28 00:00:00,Medium Bomber,Martin B-26 Marauder,1061,36
1940-10-20 00:00:00,Medium Bomber,Vickers Wellington,121,36
1941-08-22 00:00:00,Medium Bomber,Vickers Wellington,102,36
1945-04-17 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,1338,36
1944-07-06 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,430,35
1944-01-14 00:00:00,Heavy Bomber,B-17 Flying Fortress,2070,35
1944-02-03 00:00:00,Heavy Bomber,B-17 Flying Fortress,1513,35
1944-04-09 00:00:00,Heavy Bomber,B-17 Flying Fortress,890,35
1944-05-31 00:00:00,Heavy Bomber,B-17 Flying Fortress,1434,35
1944-06-16 00:00:00,Heavy Bomber,B-17 Flying Fortress,1804,35
1944-04-27 00:00:00,Heavy Bomber,B-24 Liberator,1548,35
1944-10-15 00:00:00,Heavy Bomber,B-24 Liberator,1361,35
1944-11-20 00:00:00,Heavy Bomber,B-24 Liberator,814,35
1945-02-19 00:00:00,Heavy Bomber,B-24 Liberator,1347,35
1940-11-16 00:00:00,Light / Medium Bomber,Bristol Blenheim,25,35
1941-10-12 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,77,35
1944-06-21 00:00:00,Medium Bomber,Martin B-26 Marauder,571,35
1945-02-03 00:00:00,Medium Bomber,Martin B-26 Marauder,280,35
1945-04-19 00:00:00,Medium Bomber,Martin B-26 Marauder,1023,35
1941-04-16 00:00:00,Medium Bomber,Vickers Wellington,93,35
1941-06-02 00:00:00,Medium Bomber,Vickers Wellington,146,35
1941-10-20 00:00:00,Medium Bomber,Vickers Wellington,143,35
1945-04-11 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,1074,35
1943-01-13 00:00:00,Heavy Bomber,B-17 Flying Fortress,603,34
1943-09-15 00:00:00,Heavy Bomber,B-17 Flying Fortress,1397,34
1944-03-22 00:00:00,Heavy Bomber,B-17 Flying Fortress,1371,34
1944-05-13 00:00:00,Heavy Bomber,B-17 Flying Fortress,1079,34
1944-05-23 00:00:00,Heavy Bomber,B-17 Flying Fortress,1366,34
1944-03-05 00:00:00,Heavy Bomber,B-24 Liberator,1093,34
1944-04-13 00:00:00,Heavy Bomber,B-24 Liberator,860,34
1944-06-03 00:00:00,Heavy Bomber,B-24 Liberator,1320,34
1944-06-23 00:00:00,Heavy Bomber,B-24 Liberator,687,34
1944-06-27 00:00:00,Heavy Bomber,B-24 Liberator,998,34
1944-07-11 00:00:00,Heavy Bomber,B-24 Liberator,1095,34
1944-11-19 00:00:00,Heavy Bomber,B-24 Liberator,1178,34
1944-12-18 00:00:00,Heavy Bomber,B-24 Liberator,1167,34
1945-04-05 00:00:00,Heavy Bomber,B-24 Liberator,421,34
1941-02-04 00:00:00,Light / Medium Bomber,Bristol Blenheim,13,34
1940-07-25 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,47,34
1941-09-07 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,59,34
1944-07-31 00:00:00,Medium Bomber,Martin B-26 Marauder,1222,34
1944-08-16 00:00:00,Medium Bomber,Martin B-26 Marauder,901,34
1940-10-10 00:00:00,Medium Bomber,Vickers Wellington,63,34
1940-11-19 00:00:00,Medium Bomber,Vickers Wellington,32,34
1941-06-12 00:00:00,Medium Bomber,Vickers Wellington,237,34
1941-07-25 00:00:00,Medium Bomber,Vickers Wellington,46,34
1945-03-25 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,149,33
1940-09-20 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,71,33
1943-11-05 00:00:00,Heavy Bomber,B-17 Flying Fortress,1040,33
1944-02-06 00:00:00,Heavy Bomber,B-17 Flying Fortress,1853,33
1944-03-19 00:00:00,Heavy Bomber,B-17 Flying Fortress,1885,33
1944-03-26 00:00:00,Heavy Bomber,B-17 Flying Fortress,1663,33
1944-04-13 00:00:00,Heavy Bomber,B-17 Flying Fortress,1083,33
1944-05-30 00:00:00,Heavy Bomber,B-17 Flying Fortress,1651,33
1944-11-27 00:00:00,Heavy Bomber,B-17 Flying Fortress,850,33
1944-12-02 00:00:00,Heavy Bomber,B-17 Flying Fortress,1032,33
1945-02-07 00:00:00,Heavy Bomber,B-17 Flying Fortress,878,33
1945-04-06 00:00:00,Heavy Bomber,B-17 Flying Fortress,1213,33
1944-02-21 00:00:00,Heavy Bomber,B-24 Liberator,1455,33
1945-03-10 00:00:00,Heavy Bomber,B-24 Liberator,1299,33
1945-03-31 00:00:00,Heavy Bomber,B-24 Liberator,1872,33
1945-04-04 00:00:00,Heavy Bomber,B-24 Liberator,990,33
1944-01-21 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3105,33
1940-08-19 00:00:00,Light / Medium Bomber,Bristol Blenheim,18,33
1941-08-12 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,67,33
1941-09-20 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,35,33
1941-10-01 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,30,33
1940-10-12 00:00:00,Medium Bomber,Vickers Wellington,29,33
1940-11-17 00:00:00,Medium Bomber,Vickers Wellington,28,33
1941-10-13 00:00:00,Medium Bomber,Vickers Wellington,136,33
1945-04-08 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,905,33
1945-04-13 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,24,32
1940-09-24 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,37,32
1943-04-04 00:00:00,Heavy Bomber,B-17 Flying Fortress,490,32
1943-05-15 00:00:00,Heavy Bomber,B-17 Flying Fortress,427,32
1943-10-14 00:00:00,Heavy Bomber,B-17 Flying Fortress,928,32
1944-03-02 00:00:00,Heavy Bomber,B-17 Flying Fortress,1369,32
1944-10-13 00:00:00,Heavy Bomber,B-17 Flying Fortress,1076,32
1944-02-25 00:00:00,Heavy Bomber,B-24 Liberator,1756,32
1944-04-23 00:00:00,Heavy Bomber,B-24 Liberator,2124,32
1944-07-23 00:00:00,Heavy Bomber,B-24 Liberator,1111,32
1944-12-20 00:00:00,Heavy Bomber,B-24 Liberator,789,32
1944-08-28 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,766,32
1944-01-04 00:00:00,Medium Bomber,Martin B-26 Marauder,859,32
1944-05-19 00:00:00,Medium Bomber,Martin B-26 Marauder,1341,32
1941-09-20 00:00:00,Medium Bomber,Vickers Wellington,88,32
1941-07-08 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,62,31
1943-08-12 00:00:00,Heavy Bomber,B-17 Flying Fortress,1076,31
1943-09-07 00:00:00,Heavy Bomber,B-17 Flying Fortress,1168,31
1944-05-01 00:00:00,Heavy Bomber,B-17 Flying Fortress,1189,31
1944-06-26 00:00:00,Heavy Bomber,B-24 Liberator,2282,31
1944-08-22 00:00:00,Heavy Bomber,B-24 Liberator,1754,31
1944-09-27 00:00:00,Heavy Bomber,B-24 Liberator,1607,31
1945-02-05 00:00:00,Heavy Bomber,B-24 Liberator,1664,31
1943-04-16 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1095,31
1944-08-09 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,4139,31
1945-03-21 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3628,31
1940-10-29 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,21,31
1941-05-08 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,90,31
1941-08-11 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,34,31
1944-02-15 00:00:00,Medium Bomber,Martin B-26 Marauder,772,31
1944-04-21 00:00:00,Medium Bomber,Martin B-26 Marauder,1279,31
1944-04-23 00:00:00,Medium Bomber,Martin B-26 Marauder,1271,31
1944-05-01 00:00:00,Medium Bomber,Martin B-26 Marauder,1418,31
1945-02-02 00:00:00,Medium Bomber,Martin B-26 Marauder,689,31
1945-03-28 00:00:00,Medium Bomber,Martin B-26 Marauder,308,31
1945-02-14 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,224,30
1940-09-23 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,40,30
1940-10-15 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,28,30
1944-01-04 00:00:00,Heavy Bomber,B-17 Flying Fortress,1162,30
1944-03-16 00:00:00,Heavy Bomber,B-17 Flying Fortress,1410,30
1944-04-22 00:00:00,Heavy Bomber,B-17 Flying Fortress,1343,30
1944-12-10 00:00:00,Heavy Bomber,B-17 Flying Fortress,608,30
1945-03-16 00:00:00,Heavy Bomber,B-17 Flying Fortress,942,30
1944-03-24 00:00:00,Heavy Bomber,B-24 Liberator,1629,30
1944-04-22 00:00:00,Heavy Bomber,B-24 Liberator,666,30
1944-12-03 00:00:00,Heavy Bomber,B-24 Liberator,54,30
1945-02-26 00:00:00,Heavy Bomber,B-24 Liberator,812,30
1944-07-25 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3616,30
1944-09-27 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,4232,30
1940-12-19 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,21,30
1940-12-21 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,25,30
1941-08-31 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,55,30
1941-10-20 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,71,30
1944-05-27 00:00:00,Medium Bomber,Martin B-26 Marauder,1838,30
1944-07-06 00:00:00,Medium Bomber,Martin B-26 Marauder,1424,30
1944-08-18 00:00:00,Medium Bomber,Martin B-26 Marauder,777,30
1944-11-30 00:00:00,Medium Bomber,Martin B-26 Marauder,990,30
1940-10-09 00:00:00,Medium Bomber,Vickers Wellington,72,30
1941-06-16 00:00:00,Medium Bomber,Vickers Wellington,191,30
1941-07-07 00:00:00,Medium Bomber,Vickers Wellington,201,30
1941-07-08 00:00:00,Medium Bomber,Vickers Wellington,124,30
1941-07-22 00:00:00,Medium Bomber,Vickers Wellington,46,30
1941-08-29 00:00:00,Medium Bomber,Vickers Wellington,113,30
1943-05-21 00:00:00,Heavy Bomber,B-17 Flying Fortress,329,29
1943-08-27 00:00:00,Heavy Bomber,B-17 Flying Fortress,624,29
1944-01-30 00:00:00,Heavy Bomber,B-17 Flying Fortress,1639,29
1944-03-23 00:00:00,Heavy Bomber,B-17 Flying Fortress,1469,29
1945-04-21 00:00:00,Heavy Bomber,B-17 Flying Fortress,1247,29
1944-10-13 00:00:00,Heavy Bomber,B-24 Liberator,1035,29
1944-10-17 00:00:00,Heavy Bomber,B-24 Liberator,1599,29
1945-02-13 00:00:00,Heavy Bomber,B-24 Liberator,813,29
1945-03-17 00:00:00,Heavy Bomber,B-24 Liberator,1256,29
1943-08-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1653,29
1944-07-20 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,5827,29
1941-02-25 00:00:00,Light / Medium Bomber,Bristol Blenheim,10,29
